Country,Powerplant Name,gppd_idnr,Capacity (MW),Latitude,Longitude,Primary Fuel,Owner,Source
United States of America,City of Madera WWTP,USA0057682,1.2,36.9408,-120.1572,Solar,SunE GIL1  LLC,U.S. Energy Information Administration
United States of America,City of Palo Alto,USA0057714,4.4,37.4383,-122.1094,Gas,City of Palo Alto,U.S. Energy Information Administration
United States of America,City of Rochester Solar,USA0061804,1.8,43.1769,-77.6785,Solar,AES Distributed Energy,U.S. Energy Information Administration
United States of America,City of Shelby Electric Distribution,USA0061076,1.8,40.8961,-82.6656,Oil,City of Shelby - (OH),U.S. Energy Information Administration
United States of America,City of Soledad Water Reclamation,USA0059329,1.0,36.4211,-121.3403,Wind,Foundation CA Fund VII Manager  LLC,U.S. Energy Information Administration
United States of America,City of Truth or Consequences PV,USA0059653,1.9,33.1211,-107.2878,Solar,SSA Solar of NM 4  LLC,U.S. Energy Information Administration
United States of America,City of Tulare Water Facility,USA0059395,1.5,36.185,-119.375,Solar,City of Tulare Water Pollution Control,U.S. Energy Information Administration
United States of America,City of West Plains Power Station,USA0059664,47.4,36.7486,-91.8686,Gas,City of West Plains - (MO),U.S. Energy Information Administration
United States of America,CityCenter Central Plant Cogen Units,USA0057348,8.6,36.1039,-115.1794,Gas,CityCenter Land LLC,U.S. Energy Information Administration
United States of America,Civic Center,USA0010623,34.5,34.0564,-118.2436,Gas,Los Angeles County,U.S. Energy Information Administration
United States of America,Claire Solar Farm,USA0059477,2.2,44.4261,-73.1564,Solar,Claire Solar Partners LLC,U.S. Energy Information Administration
United States of America,Clairton Works,USA0050729,31.0,40.3097,-79.8819,Gas,United States Steel- Clairton,U.S. Energy Information Administration
United States of America,Clam River Dam,USA0004018,1.2,45.9467,-92.5383,Hydro,Renewable World Energies LLC,U.S. Energy Information Administration
United States of America,Clarence Cannon,USA0006140,58.0,39.5248,-91.644,Hydro,USCE-St Louis District,U.S. Energy Information Administration
United States of America,Clarendon Solar Farm,USA0059476,2.0,43.5397,-72.9558,Solar,Clarendon Solar Farm  LLC,U.S. Energy Information Administration
United States of America,Clark (NVE),USA0002322,1375.6,36.0875,-115.0507,Gas,Nevada Power Co,U.S. Energy Information Administration
United States of America,Clark (SD),USA0003341,2.7,44.8765,-97.7321,Oil,NorthWestern Energy - (SD),U.S. Energy Information Administration
United States of America,Clark Falls,USA0003711,3.0,44.6356,-73.12,Hydro,Green Mountain Power Corp,U.S. Energy Information Administration
United States of America,Clark University,USA0010408,2.0,42.2508,-71.8226,Gas,Clark University,U.S. Energy Information Administration
United States of America,Clark-Floyd Landfill Gas Generating,USA0056539,3.6,38.4564,-85.8375,Waste,Hoosier Energy R E C  Inc,U.S. Energy Information Administration
United States of America,Clarke Solar Power Facility,USA0061374,10.0,39.0648,-78.1382,Solar,Dominion Renewable Energy,U.S. Energy Information Administration
United States of America,Clarkson Solar,USA0059623,2.0,44.6719,-74.9494,Solar,Clarkson Solar LLC,U.S. Energy Information Administration
United States of America,Clarkstown Landfill Solar Facility,USA0060004,2.0,41.1004,-73.9516,Solar,Clarkstown Solar LLC,U.S. Energy Information Administration
United States of America,Claude Vandyke,USA0001880,47.8,42.731,-85.8551,Gas,Wolverine Power Supply Coop,U.S. Energy Information Administration
United States of America,Clay Boswell,USA0001893,1073.3,47.2611,-93.6528,Coal,ALLETE  Inc.,U.S. Energy Information Administration
United States of America,Clay Center,USA0001270,29.9,39.374,-97.1272,Gas,City of Clay Center - (KS),U.S. Energy Information Administration
United States of America,Claytor,USA0003774,74.8,37.075,-80.5847,Hydro,Appalachian Power Co,U.S. Energy Information Administration
United States of America,Clayville,USA0058235,73.0,39.4244,-75.02,Gas,City of Vineland - (NJ),U.S. Energy Information Administration
United States of America,Clean Fuel Dane Community Digester,USA0059559,2.0,43.2172,-89.4792,Biomass,Clean Fuel Partners Dane,U.S. Energy Information Administration
United States of America,Clear Lake,USA0000814,2.5,42.667,-114.7801,Hydro,Idaho Power Co,U.S. Energy Information Administration
United States of America,Clear Lake Hydro Project,USA0050128,2.5,38.9236,-122.5667,Hydro,Yolo County Flood Control WCD,U.S. Energy Information Administration
United States of America,Clear Spring Ranch PV Project,USA0060511,10.0,38.6021,-104.6947,Solar,DG Colorado Solar  LLC,U.S. Energy Information Administration
United States of America,Clearwater 1,USA0003020,15.0,43.2512,-122.3379,Hydro,PacifiCorp,U.S. Energy Information Administration
United States of America,Clearwater 2,USA0003021,26.0,43.2669,-122.4098,Hydro,PacifiCorp,U.S. Energy Information Administration
United States of America,Clearwater Paper APP CB,USA0050638,28.0,33.7061,-91.2371,Biomass,Clearwater Paper Corporation,U.S. Energy Information Administration
United States of America,Clearwater Paper IPP Lewiston,USA0050637,113.8,46.4231,-116.9764,Biomass,Clearwater Paper Corporation,U.S. Energy Information Administration
United States of America,Clearwater Power Plant,USA0056356,49.0,33.8912,-117.6085,Gas,City of Riverside - (CA),U.S. Energy Information Administration
United States of America,Cleary Flood,USA0001682,146.3,41.8653,-71.1061,Gas,City of Taunton,U.S. Energy Information Administration
United States of America,Clement Dam Hydro LLC,USA0010276,2.4,43.4405,-71.596,Hydro,Eagle Creek RE LLC,U.S. Energy Information Administration
United States of America,Cleveland Cnty Generating Facility,USA0057029,736.0,35.1705,-81.4166,Gas,Southern Power Co,U.S. Energy Information Administration
United States of America,Cleveland Peaking,USA0007774,10.8,41.5567,-81.5882,Oil,American Mun Power-Ohio  Inc,U.S. Energy Information Administration
United States of America,Cleveland Thermal,USA0061838,1.0,41.5094,-81.6823,Gas,Cleveland Thermal  LLC,U.S. Energy Information Administration
United States of America,Clewiston Sugar House,USA0050482,49.0,26.7351,-80.9377,Waste,United States Sugar Corp,U.S. Energy Information Administration
United States of America,Clifton,USA0008037,87.5,39.6125,-97.2778,Gas,Sunflower Electric Power Corp,U.S. Energy Information Administration
United States of America,Clifton Dam 3 Power Station,USA0052049,1.2,34.9953,-81.8344,Hydro,Converse Energy Inc,U.S. Energy Information Administration
United States of America,Clifty Creek,USA0000983,1303.8,38.7378,-85.4206,Coal,Indiana-Kentucky Electric Corp,U.S. Energy Information Administration
United States of America,Clinch River,USA0003775,475.0,36.9333,-82.1997,Gas,Appalachian Power Co,U.S. Energy Information Administration
United States of America,Cline Solar Farm  LLC,USA0059929,5.0,35.72,-81.417,Solar,Cline Solar  LLC,U.S. Energy Information Administration
United States of America,Clinton,USA0001818,3.0,42.0682,-83.976,Gas,Village of Clinton - (MI),U.S. Energy Information Administration
United States of America,Clinton Battery,USA0060297,10.0,39.2959,-83.9608,Storage,Clinton Battery Utility  LLC,U.S. Energy Information Administration
United States of America,Clinton LFGTE,USA0059635,3.2,40.1208,-88.9611,Waste,Wabash Valley Power Assn  Inc,U.S. Energy Information Administration
United States of America,Clinton LFGTE Facility,USA0056986,6.4,44.6917,-73.5944,Waste,Innovative Energy Systems Inc,U.S. Energy Information Administration
United States of America,Clinton Power Station,USA0000204,1138.3,40.1719,-88.8339,Nuclear,Exelon Nuclear,U.S. Energy Information Administration
United States of America,Clipperton Holdings,USA0059213,5.0,34.9669,-78.3544,Solar,Dominion Renewable Energy - Clipperton,U.S. Energy Information Administration
United States of America,Cloud County Wind Farm,USA0056784,201.0,39.4375,-97.6644,Wind,Cloud County Windfarm  LLC,U.S. Energy Information Administration
United States of America,Clover,USA0007213,848.0,36.869,-78.704,Coal,Virginia Electric & Power Co,U.S. Energy Information Administration
United States of America,Cloverdale Solar I,USA0058949,1.5,38.7731,-123.0178,Solar,GLT Cloverdale Solar LLC,U.S. Energy Information Administration
United States of America,Clyde Solar Array,USA0060923,2.8,41.3194,-82.9843,Solar,AEP Onsite Partners,U.S. Energy Information Administration
United States of America,Co-Gen II LLC,USA0050993,7.5,42.9611,-123.3591,Waste,Co-Gen II,U.S. Energy Information Administration
United States of America,Co-Gen LLC,USA0050921,7.5,44.4587,-118.7206,Waste,Co-Generation Co,U.S. Energy Information Administration
United States of America,CoServ Solar Station,USA0060427,2.0,33.2706,-96.9792,Solar,CoServ Electric,U.S. Energy Information Administration
United States of America,CoTAL Solar Farm,USA0060582,20.0,30.3793,-84.3539,Solar,FL Solar 1  LLC,U.S. Energy Information Administration
United States of America,Coachella,USA0006060,92.4,33.6758,-116.1714,Gas,Imperial Irrigation District,U.S. Energy Information Administration
United States of America,Coal Creek,USA0006030,1215.6,47.3777,-101.1571,Coal,Great River Energy,U.S. Energy Information Administration
United States of America,Coalinga 25D Cogen,USA0052086,13.6,36.1556,-120.3972,Gas,Chevron USA Inc,U.S. Energy Information Administration
United States of America,Coalinga 6C Cogen,USA0052083,6.8,36.2097,-120.3828,Gas,Chevron USA Inc,U.S. Energy Information Administration
United States of America,Coalinga Cogeneration,USA0050131,38.4,36.1807,-120.3885,Gas,Coalinga Cogeneration Co,U.S. Energy Information Administration
United States of America,Coalinga Cogeneration Facility,USA0050750,6.8,36.1703,-120.3641,Gas,Aera Energy LLC-Coalinga,U.S. Energy Information Administration
United States of America,Coastal Energy Project,USA0057756,6.0,46.7936,-124.0654,Wind,Coastal Community Action Program,U.S. Energy Information Administration
United States of America,Coastal Plains,USA0055554,6.8,29.4275,-95.1876,Waste,TX LFG Energy  LP,U.S. Energy Information Administration
United States of America,Coats Solar Farm  LLC,USA0059937,5.0,35.4145,-78.6906,Solar,Cypress Creek Renewables,U.S. Energy Information Administration
United States of America,Cobble Mountain,USA0001630,33.0,42.1171,-72.8647,Hydro,City of Holyoke Gas and Electric Dept.,U.S. Energy Information Administration
United States of America,Coca Cola American Canyon,USA0057807,1.1,38.1907,-122.2751,Gas,Bloom Energy 2009 PPA,U.S. Energy Information Administration
United States of America,Cochrane,USA0002182,60.4,47.5375,-111.195,Hydro,NorthWestern Energy,U.S. Energy Information Administration
United States of America,Coffeen,USA0000861,1005.4,39.0586,-89.4031,Coal,Illinois Power Generating Co,U.S. Energy Information Administration
United States of America,Coffeyville,USA0001271,62.7,37.0373,-95.6127,Gas,City of Coffeyville - (KS),U.S. Energy Information Administration
United States of America,Coffin Butte,USA0007725,5.6,44.6969,-123.2234,Waste,Pacific Northwest Generating Coop,U.S. Energy Information Administration
United States of America,Cogeneration 1,USA0056229,9.0,32.2299,-110.9528,Gas,University of Arizona,U.S. Energy Information Administration
United States of America,Cogeneration 2,USA0059233,6.0,32.2408,-110.9483,Gas,University of Arizona,U.S. Energy Information Administration
United States of America,Cogenra - TEP,USA0058832,1.0,32.1019,-110.8133,Solar,Washington Gas Energy Systems,U.S. Energy Information Administration
United States of America,Cogentrix of Alamosa,USA0057368,30.0,37.5986,-105.9558,Solar,Alamosa Operating Services LLC,U.S. Energy Information Administration
United States of America,Coggon,USA0001132,2.0,42.2808,-91.5327,Oil,City of Coggon - (IA),U.S. Energy Information Administration
United States of America,Cohalan,USA0058790,4.0,40.7625,-73.1944,Solar,CD US Solar MT1 LLC,U.S. Energy Information Administration
United States of America,Cohen Farm Solar  LLC,USA0060146,6.5,35.5572,-79.1958,Solar,Cohen Farm Solar  LLC,U.S. Energy Information Administration
United States of America,Cohocton Wind Project,USA0056634,87.5,42.45,-77.52,Wind,First Wind O&M  LLC,U.S. Energy Information Administration
United States of America,Coit GT,USA0003281,39.2,33.9803,-81.0407,Gas,South Carolina Electric&Gas Company,U.S. Energy Information Administration
United States of America,Colbec's Corner  LLC,USA0059068,200.0,35.2542,-101.1866,Wind,E ON Climate Renewables N America LLC,U.S. Energy Information Administration
United States of America,Colbert,USA0000047,476.0,34.7439,-87.8486,Gas,Tennessee Valley Authority,U.S. Energy Information Administration
United States of America,Colby,USA0001225,16.0,39.403,-101.0382,Gas,Midwest Energy Inc,U.S. Energy Information Administration
United States of America,Colby City of,USA0001272,17.2,39.3944,-101.0584,Oil,City of Colby - (KS),U.S. Energy Information Administration
United States of America,Colchester 16,USA0003735,18.0,44.4906,-73.1703,Oil,Green Mountain Power Corp,U.S. Energy Information Administration
United States of America,Cold Canyon 1,USA0058379,1.5,35.1867,-120.5994,Waste,Toro Energy of California SLO,U.S. Energy Information Administration
United States of America,Cold River Road Solar,USA0060912,2.3,43.5857,-72.952,Solar,AEP Onsite Partners,U.S. Energy Information Administration
United States of America,Cold Springs Windfarm,USA0057431,23.0,43.0281,-115.4005,Wind,Aegis Renewables LLC,U.S. Energy Information Administration
United States of America,Coldwater Peaking Plant,USA0059467,12.9,41.9194,-85.0242,Gas,Michigan South Central Power Agency,U.S. Energy Information Administration
United States of America,Colebrook Hydroelectric,USA0054301,3.0,42.0078,-73.0356,Hydro,Metropolitan Dist of Hartford,U.S. Energy Information Administration
